species,s1,s2,clonal_diff_1D,clonal_len_1D,clonal_diff_4D,clonal_len_4D,moved_1d,moved_4d
Oscillibacter_sp_60799,700023337,700037123,141,568309,73,149846,23,0
Oscillibacter_sp_60799,700023337,700038167,163,568479,81,149843,8,0
Oscillibacter_sp_60799,700023337,700103710,134,550580,51,145103,18,0
Oscillibacter_sp_60799,700023337,700117755,121,553137,61,145742,16,0
Oscillibacter_sp_60799,700023603,700035785,57,573554,25,151670,2,0
Oscillibacter_sp_60799,700023603,700038594,86,569528,48,150864,10,1
Oscillibacter_sp_60799,700023603,700098267,66,566766,35,149671,5,0
Oscillibacter_sp_60799,700023603,700105049,87,555917,36,147066,12,0
Oscillibacter_sp_60799,700023603,700105153,76,557503,31,147768,16,0
Oscillibacter_sp_60799,700023603,700106229,84,572053,37,151514,12,1
Oscillibacter_sp_60799,700023603,700116568,96,549980,42,145584,24,0
Oscillibacter_sp_60799,700023603,700161945,78,541396,57,142654,11,0
Oscillibacter_sp_60799,700023603,ERR912142,85,565825,41,149868,10,0
Oscillibacter_sp_60799,700024437,700035785,96,530915,40,140060,12,0
Oscillibacter_sp_60799,700024437,700038594,88,546921,40,144216,5,0
Oscillibacter_sp_60799,700024437,700098267,107,517597,45,136216,23,0
Oscillibacter_sp_60799,700024437,700105049,91,533990,37,140623,11,0
Oscillibacter_sp_60799,700024437,700105153,103,539365,42,142421,15,1
Oscillibacter_sp_60799,700024437,700116568,91,519038,40,136851,19,0
Oscillibacter_sp_60799,700024437,ERR912142,84,547597,40,144562,11,0
Oscillibacter_sp_60799,700024545,700024673,112,532452,58,139426,17,1
Oscillibacter_sp_60799,700024545,700037123,91,539651,48,141265,10,0
Oscillibacter_sp_60799,700024545,700038167,122,542216,42,141975,14,1
Oscillibacter_sp_60799,700024545,700103710,99,530096,47,138976,10,0
Oscillibacter_sp_60799,700024545,700117755,82,535930,43,140390,14,1
Oscillibacter_sp_60799,700024673,700035237,91,586262,49,155179,16,0
Oscillibacter_sp_60799,700024673,700037123,99,592086,53,156560,10,0
Oscillibacter_sp_60799,700024673,700038167,119,594801,56,157156,9,0
Oscillibacter_sp_60799,700024673,700103710,110,575610,47,152091,10,0
Oscillibacter_sp_60799,700024673,700117755,74,578285,52,152746,6,0
Oscillibacter_sp_60799,700024673,700161856,128,540450,61,142786,17,1
Oscillibacter_sp_60799,700033797,700117682,111,517524,59,136489,8,0
Oscillibacter_sp_60799,700035785,700038594,68,585395,30,154712,5,0
Oscillibacter_sp_60799,700035785,700098267,56,586944,24,154669,4,0
Oscillibacter_sp_60799,700035785,700105049,72,573796,24,151404,13,0
Oscillibacter_sp_60799,700035785,700105153,84,573248,27,151570,12,1
Oscillibacter_sp_60799,700035785,700105613,93,541610,54,142978,6,0
Oscillibacter_sp_60799,700035785,700106229,83,558446,33,147653,8,0
Oscillibacter_sp_60799,700035785,700116568,82,560409,32,148116,19,1
Oscillibacter_sp_60799,700035785,700161342,124,555977,45,146764,33,1
Oscillibacter_sp_60799,700035785,700161945,71,561398,44,147815,0,0
Oscillibacter_sp_60799,700035785,ERR912134,99,536834,39,141959,18,1
Oscillibacter_sp_60799,700035785,ERR912142,71,582244,35,153970,11,0
Oscillibacter_sp_60799,700037123,700038167,98,606419,36,160346,8,0
Oscillibacter_sp_60799,700037123,700103710,94,581676,38,153756,9,0
Oscillibacter_sp_60799,700037123,700117755,67,591877,34,156410,4,0
Oscillibacter_sp_60799,700038167,700103710,106,584593,39,154475,8,0
Oscillibacter_sp_60799,700038167,700117755,86,591796,38,156387,6,0
Oscillibacter_sp_60799,700038594,700098267,76,575065,32,151730,15,0
Oscillibacter_sp_60799,700038594,700105049,47,590865,14,156153,5,0
Oscillibacter_sp_60799,700038594,700105153,53,596831,19,158009,7,0
Oscillibacter_sp_60799,700038594,700105613,81,559412,30,148009,14,0
Oscillibacter_sp_60799,700038594,700116568,67,581981,26,154049,7,0
Oscillibacter_sp_60799,700038594,700161342,73,573004,25,151298,19,0
Oscillibacter_sp_60799,700038594,700161945,94,551648,62,145331,6,0
Oscillibacter_sp_60799,700038594,ERR912134,77,563517,37,149295,11,0
Oscillibacter_sp_60799,700038594,ERR912142,46,603316,20,159779,4,0
Oscillibacter_sp_60799,700038870,700113867,83,560252,32,148222,23,1
Oscillibacter_sp_60799,700038870,700122408,83,533492,40,140964,18,1
Oscillibacter_sp_60799,700098267,700105049,85,568441,40,149796,14,0
Oscillibacter_sp_60799,700098267,700105153,92,565978,33,149407,19,0
Oscillibacter_sp_60799,700098267,700105613,94,534748,46,141059,13,0
Oscillibacter_sp_60799,700098267,700106229,84,551985,57,145710,7,0
Oscillibacter_sp_60799,700098267,700116568,101,553815,43,146174,24,0
Oscillibacter_sp_60799,700098267,700161342,121,545440,46,143743,28,0
Oscillibacter_sp_60799,700098267,700161945,74,551617,41,144897,12,0
Oscillibacter_sp_60799,700098267,ERR912134,118,535663,57,141347,25,0
Oscillibacter_sp_60799,700098267,ERR912142,82,576648,47,152257,16,0
Oscillibacter_sp_60799,700103710,700117755,71,567534,36,149838,9,0
Oscillibacter_sp_60799,700105049,700105153,64,584958,19,154676,9,0
Oscillibacter_sp_60799,700105049,700105613,83,551595,33,145718,18,0
Oscillibacter_sp_60799,700105049,700106229,92,533802,36,141081,17,0
Oscillibacter_sp_60799,700105049,700116568,68,573114,25,151529,11,0
Oscillibacter_sp_60799,700105049,700161342,96,559175,28,147446,23,0
Oscillibacter_sp_60799,700105049,700161945,80,537379,48,141362,5,0
Oscillibacter_sp_60799,700105049,ERR912134,73,556760,31,147245,10,0
Oscillibacter_sp_60799,700105049,ERR912142,51,595343,20,157519,4,0
Oscillibacter_sp_60799,700105153,700105613,82,549336,28,145379,12,0
Oscillibacter_sp_60799,700105153,700116568,73,573362,25,151872,14,0
Oscillibacter_sp_60799,700105153,700161342,100,561730,28,148399,25,0
Oscillibacter_sp_60799,700105153,700161945,98,542509,52,142931,17,0
Oscillibacter_sp_60799,700105153,ERR912134,94,557512,34,147792,27,0
Oscillibacter_sp_60799,700105153,ERR912142,58,593199,23,157301,12,0
Oscillibacter_sp_60799,700105613,700116568,81,534845,24,141610,21,0
Oscillibacter_sp_60799,700105613,ERR912142,76,562513,43,148978,5,2
Oscillibacter_sp_60799,700106229,700161945,103,527394,65,138936,15,1
Oscillibacter_sp_60799,700113867,700122408,76,555997,40,146970,5,0
Oscillibacter_sp_60799,700116568,700161342,106,546633,36,144354,30,3
Oscillibacter_sp_60799,700116568,700161945,97,524951,56,138280,20,0
Oscillibacter_sp_60799,700116568,ERR912134,87,547438,48,145167,16,0
Oscillibacter_sp_60799,700116568,ERR912142,54,589466,24,156201,7,0
Oscillibacter_sp_60799,700161342,ERR912142,97,572656,37,151354,24,0
Oscillibacter_sp_60799,700161945,ERR912142,78,548369,58,144542,7,0
Oscillibacter_sp_60799,700165634,ERR912020,75,540503,33,142416,15,0
Oscillibacter_sp_60799,700165634,ERR912103,102,526229,35,138708,23,0
Oscillibacter_sp_60799,ERR912020,ERR912103,81,611940,39,162209,16,0
Oscillibacter_sp_60799,ERR912048,ERR912121,118,623357,59,165305,2,0
Oscillibacter_sp_60799,ERR912106,ERR912182,72,579380,46,153454,6,1
Oscillibacter_sp_60799,ERR912134,ERR912142,75,570723,43,151364,10,0
Oscillibacter_sp_60799,700103558,700106412,1,622692,2,164520,0,0
Parabacteroides_distasonis_56985,700013603,700034794,78,1504307,29,326018,8,0
Parabacteroides_distasonis_56985,700013603,700037649,74,1490666,33,323220,16,0
Parabacteroides_distasonis_56985,700013603,700037738,86,1497191,32,323962,23,0
Parabacteroides_distasonis_56985,700013603,700100600,76,1505177,33,325798,11,0
Parabacteroides_distasonis_56985,700013603,700107059,75,1511249,33,327398,12,0
Parabacteroides_distasonis_56985,700013603,700116076,78,1484596,27,321890,10,0
Parabacteroides_distasonis_56985,700013603,ERR911965,65,1490937,32,323304,12,0
Parabacteroides_distasonis_56985,700013603,ERR912037,56,1600955,22,346926,7,0
Parabacteroides_distasonis_56985,700013603,ERR912061,81,1530780,32,331670,15,0
Parabacteroides_distasonis_56985,700013603,ERR912065,87,1531306,34,331806,15,0
Parabacteroides_distasonis_56985,700013603,ERR912110,145,1344666,66,290814,19,0
Parabacteroides_distasonis_56985,700014837,700015181,57,1555968,19,337067,0,0
Parabacteroides_distasonis_56985,700014837,700021902,70,1569068,21,339941,0,0
Parabacteroides_distasonis_56985,700014837,700024024,61,1558433,14,337614,5,0
Parabacteroides_distasonis_56985,700014837,700037123,60,1566950,18,339523,0,0
Parabacteroides_distasonis_56985,700014837,700038386,39,1576696,12,339267,4,0
Parabacteroides_distasonis_56985,700014837,700119562,68,1556277,26,337177,0,0
Parabacteroides_distasonis_56985,700014837,ERR911993,74,1554241,20,336424,2,0
Parabacteroides_distasonis_56985,700014837,donald4-11-7-0_,90,1488466,27,322161,4,0
Parabacteroides_distasonis_56985,700015181,700024024,82,1489315,25,322840,3,0
Parabacteroides_distasonis_56985,700015181,700038386,68,1490422,20,320599,4,0
Parabacteroides_distasonis_56985,700015181,700119562,53,1634697,21,354659,0,0
Parabacteroides_distasonis_56985,700015181,ERR911993,70,1621876,26,351587,2,0
Parabacteroides_distasonis_56985,700015181,donald4-11-7-0_,94,1549573,28,335718,4,0
Parabacteroides_distasonis_56985,700015702,700164792,47,1626190,17,352821,0,0
Parabacteroides_distasonis_56985,700015702,ERR912061,165,1218931,46,263748,25,0
Parabacteroides_distasonis_56985,700015702,ERR912065,170,1244203,53,269146,18,0
Parabacteroides_distasonis_56985,700015702,ERR912110,156,1281829,56,277267,26,0
Parabacteroides_distasonis_56985,700016000,700117031,140,1385930,64,300564,6,0
Parabacteroides_distasonis_56985,700016000,700172132,46,1645832,23,356821,0,0
Parabacteroides_distasonis_56985,700016000,ERR911954,91,1515399,51,328527,7,0
Parabacteroides_distasonis_56985,700016000,SRR341698,49,1636909,23,354504,0,0
Parabacteroides_distasonis_56985,700016716,700024930,142,1230024,48,265711,16,0
Parabacteroides_distasonis_56985,700021824,700037357,23,1643437,3,356133,0,0
Parabacteroides_distasonis_56985,700021824,700038072,23,1642923,2,355923,0,0
Parabacteroides_distasonis_56985,700021824,700100227,100,1586933,54,343595,9,0
Parabacteroides_distasonis_56985,700021824,700107930,106,1514289,28,328043,8,0
Parabacteroides_distasonis_56985,700021876,700024086,63,1633676,11,354003,0,0
Parabacteroides_distasonis_56985,700021876,700095213,63,1622306,21,351605,0,0
Parabacteroides_distasonis_56985,700021876,700096047,67,1611989,24,349408,0,0
Parabacteroides_distasonis_56985,700021876,ERR911959,54,1631056,15,353505,0,0
Parabacteroides_distasonis_56985,700021876,ERR912059,59,1634718,20,354292,0,0
Parabacteroides_distasonis_56985,700021876,SRR341697,66,1626593,24,352274,0,0
Parabacteroides_distasonis_56985,700021902,700024024,97,1497363,23,324625,6,0
Parabacteroides_distasonis_56985,700021902,700038386,75,1501714,18,323027,3,0
Parabacteroides_distasonis_56985,700021902,700119562,73,1637809,26,355386,0,0
Parabacteroides_distasonis_56985,700021902,ERR911993,80,1633493,24,354148,2,0
Parabacteroides_distasonis_56985,700021902,donald4-11-7-0_,109,1561292,29,338304,4,0
Parabacteroides_distasonis_56985,700023113,700024545,36,1639241,16,355095,0,0
Parabacteroides_distasonis_56985,700023113,700037868,33,1644502,11,356556,0,0
Parabacteroides_distasonis_56985,700023113,700098867,141,1447549,56,313440,17,0
Parabacteroides_distasonis_56985,700023113,700106465,26,1643326,10,356206,0,0
Parabacteroides_distasonis_56985,700023113,700106836,138,1464998,60,316967,22,0
Parabacteroides_distasonis_56985,700023113,700172813,133,1443345,57,312361,19,0
Parabacteroides_distasonis_56985,700023845,700023919,68,1554817,22,335923,0,0
Parabacteroides_distasonis_56985,700023919,700037916,78,1573772,26,341230,0,0
Parabacteroides_distasonis_56985,700024024,700037123,84,1495720,21,324222,3,0
Parabacteroides_distasonis_56985,700024024,700038386,74,1495348,17,321864,8,0
Parabacteroides_distasonis_56985,700024024,700119562,94,1486036,26,322104,6,0
Parabacteroides_distasonis_56985,700024024,ERR911993,96,1482440,21,321011,5,0
Parabacteroides_distasonis_56985,700024024,donald4-11-7-0_,116,1427250,27,308946,10,0
Parabacteroides_distasonis_56985,700024086,700037042,75,1642870,18,356264,0,0
Parabacteroides_distasonis_56985,700024086,700095213,74,1629163,21,353288,0,0
Parabacteroides_distasonis_56985,700024086,700096047,74,1619168,25,351145,0,0
Parabacteroides_distasonis_56985,700024086,ERR911959,59,1638119,13,355209,0,0
Parabacteroides_distasonis_56985,700024086,ERR912059,67,1641499,18,355944,0,0
Parabacteroides_distasonis_56985,700024086,SRR341697,73,1633251,25,353905,0,0
Parabacteroides_distasonis_56985,700024449,700038594,13,1606812,5,348275,0,0
Parabacteroides_distasonis_56985,700024449,700116401,22,1608337,7,348684,0,0
Parabacteroides_distasonis_56985,700024545,700037868,38,1640496,9,355362,2,0
Parabacteroides_distasonis_56985,700024545,700098867,146,1445259,57,312706,24,0
Parabacteroides_distasonis_56985,700024545,700106465,29,1639733,8,355163,0,0
Parabacteroides_distasonis_56985,700024545,700106836,135,1457101,60,315029,19,0
Parabacteroides_distasonis_56985,700024545,700172813,135,1438268,58,310963,19,0
Parabacteroides_distasonis_56985,700024615,ERR912136,105,1567535,29,339803,4,0
Parabacteroides_distasonis_56985,700024752,700102356,50,1641570,25,355877,0,0
Parabacteroides_distasonis_56985,700024752,700105940,48,1644066,25,356452,0,0
Parabacteroides_distasonis_56985,700024752,700107189,48,1579663,23,339222,0,0
Parabacteroides_distasonis_56985,700024752,700171115,55,1591165,19,344726,0,0
Parabacteroides_distasonis_56985,700024752,ERR912173,63,1644421,26,356542,0,0
Parabacteroides_distasonis_56985,700033153,SRR413620,127,1219374,34,263516,17,0
Parabacteroides_distasonis_56985,700034794,700037649,51,1485022,17,322319,7,0
Parabacteroides_distasonis_56985,700034794,700037738,21,1625863,4,351738,0,0
Parabacteroides_distasonis_56985,700034794,700100600,32,1618664,7,350419,0,0
Parabacteroides_distasonis_56985,700034794,700107059,30,1624937,7,352029,0,0
Parabacteroides_distasonis_56985,700034794,700116076,42,1594536,3,345686,3,0
Parabacteroides_distasonis_56985,700034794,ERR911965,52,1487799,23,322865,0,0
Parabacteroides_distasonis_56985,700034794,ERR912037,67,1534559,27,332758,5,0
Parabacteroides_distasonis_56985,700034794,ERR912061,55,1558436,8,337977,2,0
Parabacteroides_distasonis_56985,700034794,ERR912065,63,1558243,8,337940,2,0
Parabacteroides_distasonis_56985,700034794,ERR912110,134,1290243,40,279436,11,0
Parabacteroides_distasonis_56985,700037042,700095213,74,1631733,29,353952,0,0
Parabacteroides_distasonis_56985,700037042,700096047,74,1621687,34,351821,0,0
Parabacteroides_distasonis_56985,700037042,ERR911959,65,1640545,23,355862,0,0
Parabacteroides_distasonis_56985,700037042,ERR912059,64,1643781,26,356569,0,0
Parabacteroides_distasonis_56985,700037042,SRR341697,74,1635176,32,354404,0,0
Parabacteroides_distasonis_56985,700037123,700038386,70,1501222,19,322941,5,0
Parabacteroides_distasonis_56985,700037123,700119562,63,1638211,27,355490,0,0
Parabacteroides_distasonis_56985,700037123,ERR911993,74,1633570,23,354180,2,0
Parabacteroides_distasonis_56985,700037123,donald4-11-7-0_,101,1559382,27,337889,4,0
Parabacteroides_distasonis_56985,700037357,700038072,12,1647266,1,357091,0,0
Parabacteroides_distasonis_56985,700037357,700100227,87,1591628,52,344942,5,0
Parabacteroides_distasonis_56985,700037357,700107930,98,1519459,35,329464,9,0
Parabacteroides_distasonis_56985,700037649,700037738,57,1478081,26,320235,13,0
Parabacteroides_distasonis_56985,700037649,700100600,60,1489400,30,322787,9,0
Parabacteroides_distasonis_56985,700037649,700107059,51,1495581,29,324437,5,0
Parabacteroides_distasonis_56985,700037649,700116076,55,1470762,23,319399,3,0
Parabacteroides_distasonis_56985,700037649,ERR911965,19,1644473,14,356829,0,0
Parabacteroides_distasonis_56985,700037649,ERR912037,57,1519160,27,329712,10,0
Parabacteroides_distasonis_56985,700037649,ERR912061,54,1519218,25,329633,13,0
Parabacteroides_distasonis_56985,700037649,ERR912065,57,1517565,27,329339,7,0
Parabacteroides_distasonis_56985,700037649,ERR912110,121,1275870,46,276744,16,0
Parabacteroides_distasonis_56985,700037738,700100600,25,1610890,10,348397,0,0
Parabacteroides_distasonis_56985,700037738,700107059,25,1616195,10,349719,0,0
Parabacteroides_distasonis_56985,700037738,700116076,38,1584008,5,342867,3,0
Parabacteroides_distasonis_56985,700037738,ERR911965,59,1484134,32,321510,13,0
Parabacteroides_distasonis_56985,700037738,ERR912037,66,1526131,33,330426,8,0
Parabacteroides_distasonis_56985,700037738,ERR912061,59,1549449,12,335534,14,0
Parabacteroides_distasonis_56985,700037738,ERR912065,62,1549283,12,335479,12,0
Parabacteroides_distasonis_56985,700037738,ERR912110,142,1285768,44,278074,21,0
Parabacteroides_distasonis_56985,700037868,700098867,138,1450505,46,313882,17,0
Parabacteroides_distasonis_56985,700037868,700106465,27,1645119,1,356627,0,0
Parabacteroides_distasonis_56985,700037868,700106836,124,1455985,34,315003,19,0
Parabacteroides_distasonis_56985,700037868,700172813,135,1441210,44,312215,19,0
Parabacteroides_distasonis_56985,700038072,700100227,88,1590141,52,344413,6,0
Parabacteroides_distasonis_56985,700038072,700107930,100,1518826,27,329134,8,0
Parabacteroides_distasonis_56985,700038386,700119562,79,1491234,27,320791,5,0
Parabacteroides_distasonis_56985,700038386,ERR911993,76,1487255,22,319644,4,0
Parabacteroides_distasonis_56985,700038386,donald4-11-7-0_,98,1431766,33,307793,7,0
Parabacteroides_distasonis_56985,700038594,700116401,18,1606614,9,348233,0,0
Parabacteroides_distasonis_56985,700038806,700100600,158,1199108,52,259324,21,0
Parabacteroides_distasonis_56985,700038806,700164792,43,1627528,18,352966,0,0
Parabacteroides_distasonis_56985,700038806,ERR912061,156,1222517,47,264478,21,0
Parabacteroides_distasonis_56985,700038806,ERR912065,158,1218263,46,263497,18,0
Parabacteroides_distasonis_56985,700038806,ERR912110,155,1286002,60,278090,27,0
Parabacteroides_distasonis_56985,700095213,700096047,60,1625148,24,352480,0,0
Parabacteroides_distasonis_56985,700095213,ERR911959,66,1626805,25,352859,0,0
Parabacteroides_distasonis_56985,700095213,ERR912059,69,1630520,31,353668,0,0
Parabacteroides_distasonis_56985,700095213,SRR341697,63,1622851,31,351795,0,0
Parabacteroides_distasonis_56985,700096047,ERR911959,66,1617786,29,350973,0,0
Parabacteroides_distasonis_56985,700096047,ERR912059,65,1621342,37,351757,0,0
Parabacteroides_distasonis_56985,700096047,SRR341697,60,1611873,33,349367,0,0
Parabacteroides_distasonis_56985,700096865,700117682,48,1611615,12,349128,0,0
Parabacteroides_distasonis_56985,700096865,700121919,49,1619504,15,351291,0,0
Parabacteroides_distasonis_56985,700096865,700173546,55,1619419,9,351248,2,0
Parabacteroides_distasonis_56985,700096865,ERR911962,83,1537948,22,333859,2,0
Parabacteroides_distasonis_56985,700097291,700117069,68,1646109,25,357060,0,0
Parabacteroides_distasonis_56985,700098867,700106465,130,1435304,43,310688,20,0
Parabacteroides_distasonis_56985,700098867,700106836,115,1625241,44,352332,3,0
Parabacteroides_distasonis_56985,700098867,700172813,98,1626412,45,352976,0,0
Parabacteroides_distasonis_56985,700100227,700107930,84,1523629,55,330163,2,0
Parabacteroides_distasonis_56985,700100600,700107059,1,1628059,1,352416,0,0
Parabacteroides_distasonis_56985,700100600,700116076,38,1596642,8,345710,0,0
Parabacteroides_distasonis_56985,700100600,ERR911965,51,1490094,32,322970,2,0
Parabacteroides_distasonis_56985,700100600,ERR912037,64,1535583,36,332569,5,0
Parabacteroides_distasonis_56985,700100600,ERR912061,53,1559188,14,337704,4,0
Parabacteroides_distasonis_56985,700100600,ERR912065,62,1559035,14,337687,4,0
Parabacteroides_distasonis_56985,700100600,ERR912110,139,1297220,52,280643,15,0
Parabacteroides_distasonis_56985,700102356,700171115,54,1582072,24,342803,0,0
Parabacteroides_distasonis_56985,700105940,700171115,53,1588132,22,344332,0,0
Parabacteroides_distasonis_56985,700106465,700106836,129,1459478,41,315667,19,0
Parabacteroides_distasonis_56985,700106465,700172813,121,1434077,32,310508,15,0
Parabacteroides_distasonis_56985,700106504,700171679,2,1660911,2,360448,0,0
Parabacteroides_distasonis_56985,700106836,700172813,100,1616092,35,350361,2,0
Parabacteroides_distasonis_56985,700107059,700116076,38,1603260,8,347429,0,0
Parabacteroides_distasonis_56985,700107059,ERR911965,49,1496115,31,324578,5,0
Parabacteroides_distasonis_56985,700107059,ERR912037,62,1542250,35,334291,2,0
Parabacteroides_distasonis_56985,700107059,ERR912061,50,1565788,14,339435,4,0
Parabacteroides_distasonis_56985,700107059,ERR912065,57,1565698,14,339413,4,0
Parabacteroides_distasonis_56985,700107059,ERR912110,141,1304469,52,282468,14,0
Parabacteroides_distasonis_56985,700107189,700171115,59,1519984,26,326261,0,0
Parabacteroides_distasonis_56985,700116076,ERR911965,56,1471349,26,319506,8,0
Parabacteroides_distasonis_56985,700116076,ERR912037,71,1517088,30,329213,4,0
Parabacteroides_distasonis_56985,700116076,ERR912061,60,1537209,10,333622,6,0
Parabacteroides_distasonis_56985,700116076,ERR912065,65,1537687,11,333756,4,0
Parabacteroides_distasonis_56985,700116076,ERR912110,127,1286261,49,278860,12,0
Parabacteroides_distasonis_56985,700117031,700172132,143,1387186,64,300713,15,0
Parabacteroides_distasonis_56985,700117031,ERR911954,146,1400638,52,303397,28,0
Parabacteroides_distasonis_56985,700117031,SRR341698,152,1385748,72,300144,18,0
Parabacteroides_distasonis_56985,700117682,700121919,47,1612272,16,349086,2,0
Parabacteroides_distasonis_56985,700117682,700173546,66,1612025,11,349005,0,0
Parabacteroides_distasonis_56985,700117682,ERR911962,69,1528236,16,331157,4,0
Parabacteroides_distasonis_56985,700119562,ERR911993,76,1622098,30,351733,2,0
Parabacteroides_distasonis_56985,700119562,donald4-11-7-0_,104,1548766,33,335600,4,0
Parabacteroides_distasonis_56985,700121919,700173546,65,1619782,15,351122,0,0
Parabacteroides_distasonis_56985,700121919,ERR911962,82,1539241,28,334005,3,0
Parabacteroides_distasonis_56985,700164792,ERR912061,155,1212640,54,262417,23,0
Parabacteroides_distasonis_56985,700164792,ERR912065,160,1216402,57,263262,16,0
Parabacteroides_distasonis_56985,700166643,ERR911968,74,1478776,20,320325,13,0
Parabacteroides_distasonis_56985,700171115,ERR912173,68,1587332,23,344136,0,0
Parabacteroides_distasonis_56985,700172132,ERR911954,85,1504446,46,325929,11,0
Parabacteroides_distasonis_56985,700172132,SRR341698,50,1640435,24,355219,2,0
Parabacteroides_distasonis_56985,700173546,ERR911962,106,1536932,22,333453,2,0
Parabacteroides_distasonis_56985,ERR911965,ERR912037,58,1522377,32,330430,9,0
Parabacteroides_distasonis_56985,ERR911965,ERR912061,50,1523344,28,330529,5,0
Parabacteroides_distasonis_56985,ERR911965,ERR912065,58,1521088,27,330033,11,0
Parabacteroides_distasonis_56985,ERR911965,ERR912110,121,1276106,52,276683,16,0
Parabacteroides_distasonis_56985,ERR911993,donald4-11-7-0_,106,1546360,32,334757,6,0
Parabacteroides_distasonis_56985,ERR912037,ERR912061,72,1564133,33,339180,8,0
Parabacteroides_distasonis_56985,ERR912037,ERR912065,81,1564827,36,339323,8,0
Parabacteroides_distasonis_56985,ERR912037,ERR912110,129,1357354,57,293897,10,0
Parabacteroides_distasonis_56985,ERR912051,ERR912199,89,1535610,34,333314,6,0
Parabacteroides_distasonis_56985,ERR912061,ERR912065,36,1649751,8,358024,0,0
Parabacteroides_distasonis_56985,ERR912061,ERR912110,136,1340095,56,290262,15,0
Parabacteroides_distasonis_56985,ERR912065,ERR912110,131,1332711,48,288706,14,0
Parabacteroides_distasonis_56985,ERR912085,ERR912134,120,1496050,42,323729,8,0
Parabacteroides_distasonis_56985,ERR912142,ERR912176,63,1555093,17,337457,12,0
Parabacteroides_distasonis_56985,SRR341640,SRR413587,21,1619860,7,351162,0,0
Parabacteroides_distasonis_56985,SRR341697,ERR911959,64,1630938,29,353496,0,0
Parabacteroides_distasonis_56985,SRR341697,ERR912059,62,1634455,31,354248,0,0
Parabacteroides_distasonis_56985,SRR341698,ERR911954,91,1500569,52,324841,11,0
Parabacteroides_distasonis_56985,SRR413602,SRR413608,39,1403399,3,304009,13,0
Parabacteroides_distasonis_56985,700015181,700021902,64,1638589,21,355490,0,0
Parabacteroides_distasonis_56985,700015181,700037123,53,1638420,22,355463,0,0
Parabacteroides_distasonis_56985,700015702,700038806,20,1649144,6,357899,0,0
Parabacteroides_distasonis_56985,700021876,700037042,68,1635849,20,354568,0,0
Parabacteroides_distasonis_56985,700021902,700037123,68,1650027,23,358024,0,0
Parabacteroides_distasonis_56985,700023845,700037916,25,1647886,16,356200,0,0
Parabacteroides_distasonis_56985,700102356,700105940,22,1652001,6,358187,0,0
Parabacteroides_distasonis_56985,700102356,700107189,33,1586253,17,340639,0,0
Parabacteroides_distasonis_56985,700102356,ERR912173,47,1652220,17,358230,0,0
Parabacteroides_distasonis_56985,700105940,700107189,34,1587289,17,340856,0,0
Parabacteroides_distasonis_56985,700105940,ERR912173,43,1657027,15,359506,0,0
Parabacteroides_distasonis_56985,700107189,ERR912173,49,1587624,18,340920,0,0
Parabacteroides_distasonis_56985,ERR911959,ERR912059,57,1641254,22,356064,0,0
Parabacteroides_merdae_56972,700014386,700015981,54,1513432,14,340339,0,0
Parabacteroides_merdae_56972,700014386,700016902,106,1391201,26,314650,0,0
Parabacteroides_merdae_56972,700014386,700024086,108,1363552,28,308157,10,0
Parabacteroides_merdae_56972,700014386,700032133,60,1560906,21,353565,0,0
Parabacteroides_merdae_56972,700014386,700033922,47,1560920,19,353541,0,0
Parabacteroides_merdae_56972,700014386,700037852,63,1536791,13,347871,4,0
Parabacteroides_merdae_56972,700014386,700038594,64,1560902,15,353547,0,0
Parabacteroides_merdae_56972,700014386,700105312,67,1560968,20,353571,0,0
Parabacteroides_merdae_56972,700014386,700111223,63,1558553,16,353102,0,0
Parabacteroides_merdae_56972,700014386,700113177,60,1558823,19,353061,0,0
Parabacteroides_merdae_56972,700014386,700117069,47,1560583,9,353495,0,0
Parabacteroides_merdae_56972,700014386,ERR911954,54,1485840,22,336567,7,0
Parabacteroides_merdae_56972,700014386,ERR911975,70,1561433,10,353684,0,0
Parabacteroides_merdae_56972,700014562,700016142,37,1552410,9,351679,2,0
Parabacteroides_merdae_56972,700014562,700016542,144,1201463,36,272029,29,0
Parabacteroides_merdae_56972,700014562,700016765,112,1269670,28,287560,22,0
Parabacteroides_merdae_56972,700014562,700024318,132,1284848,29,290705,27,0
Parabacteroides_merdae_56972,700014562,700034254,43,1549683,19,350927,0,0
Parabacteroides_merdae_56972,700014562,700097234,144,1195967,35,271057,30,0
Parabacteroides_merdae_56972,700014562,700106170,50,1531811,11,346850,2,0
Parabacteroides_merdae_56972,700014562,700106229,31,1550971,10,351287,0,0
Parabacteroides_merdae_56972,700014562,700117172,125,1274838,29,288734,22,0
Parabacteroides_merdae_56972,700014562,ERR912126,148,1248806,40,282521,29,0
Parabacteroides_merdae_56972,700015702,700024673,155,1002556,55,227005,10,0
Parabacteroides_merdae_56972,700015702,700032944,81,1402044,19,317936,0,0
Parabacteroides_merdae_56972,700015702,700099886,79,1408154,21,319116,3,0
Parabacteroides_merdae_56972,700015981,700016902,99,1361591,23,306159,0,0
Parabacteroides_merdae_56972,700015981,700023267,334,1509106,120,339399,0,0
Parabacteroides_merdae_56972,700015981,700024086,99,1335097,26,300000,6,0
Parabacteroides_merdae_56972,700015981,700032133,51,1520520,17,342042,0,0
Parabacteroides_merdae_56972,700015981,700033922,37,1520577,13,342043,0,0
