index,sample_1,sample_2,identical_fraction,num_blocks,num_identical_blocks
58797,GCF_028201355.1,GCF_040922045.1,0.07391304347826087,460,34
58798,GCF_028201355.1,GCF_040922065.1,0.08478260869565217,460,39
58799,GCF_028201355.1,GCF_040928345.1,0.05530973451327434,452,25
58800,GCF_028201355.1,GCF_040928365.1,0.04424778761061947,452,20
58801,GCF_028201355.1,GCF_040928465.1,0.02968036529680365,438,13
58802,GCF_028201355.1,GCF_040928505.1,0.0367816091954023,435,16
58803,GCF_028201355.1,GCF_046861415.1,0.08149779735682819,454,37
58804,GCF_028201355.1,GCF_047307265.1,0.024553571428571428,448,11
58805,GCF_028201355.1,GCF_047307325.1,0.024553571428571428,448,11
58806,GCF_028201355.1,GCF_047307425.1,0.024774774774774775,444,11
58807,GCF_028201355.1,GCF_047307725.1,0.10087719298245613,456,46
58808,GCF_028201355.1,GCF_047307865.1,0.0273972602739726,438,12
58809,GCF_028201355.1,GCF_047307925.1,0.042505592841163314,447,19
58810,GCF_028201355.1,GCF_047308005.1,0.07399103139013453,446,33
58811,GCF_028201355.1,GCF_047308905.1,0.0273972602739726,438,12
58812,GCF_028201355.1,GCF_047309325.1,0.03296703296703297,455,15
58813,GCF_028201355.1,GCF_047309505.1,0.08089887640449438,445,36
58814,GCF_028201355.1,GCF_047310225.1,0.04103671706263499,463,19
58815,GCF_028201355.1,GCF_047310325.1,0.02247191011235955,445,10
58816,GCF_028201355.1,GCF_047311065.1,0.0757238307349666,449,34
58817,GCF_028201355.1,GCF_047311225.1,0.06387665198237885,454,29
58818,GCF_028201355.1,GCF_047638235.1,0.038636363636363635,440,17
58819,GCF_028201355.1,GCF_047777885.1,0.039337474120082816,483,19
58820,GCF_028201355.1,GCF_047948285.1,0.062360801781737196,449,28
58821,GCF_028201355.1,GCF_048453055.1,0.04384133611691023,479,21
58822,GCF_028201355.1,GCF_048453085.1,0.0069124423963133645,434,3
58823,GCF_028201355.1,GCF_051065055.1,0.042505592841163314,447,19
58824,GCF_028201355.1,GCF_900445545.1,0.07641921397379912,458,35
58825,GCF_028201355.1,GCF_964084965.1,0.07333333333333333,450,33
58826,GCF_028201355.1,GCF_964238155.1,0.07675438596491228,456,35
58827,GCF_028201355.1,GCF_964238335.1,0.03282275711159737,457,15
58828,GCF_028201355.1,GCF_964238845.1,0.028446389496717725,457,13
58829,GCF_028201355.1,GCF_964240005.1,0.07964601769911504,452,36
58830,GCF_028201355.1,GCF_964241015.1,0.06798245614035088,456,31
58831,GCF_028201355.1,GCF_964242805.1,0.13053097345132744,452,59
58832,GCF_028201355.1,GCF_964242985.1,0.1645021645021645,462,76
58833,GCF_028201355.1,GCF_964243165.1,0.08149779735682819,454,37
58834,GCF_028201355.1,GCF_964243285.1,0.08149779735682819,454,37
58835,GCF_028201355.1,GCF_964243735.1,0.015730337078651686,445,7
58836,GCF_028201355.1,GCF_964245055.1,0.16666666666666666,462,77
58837,GCF_028201355.1,GCF_964245225.1,0.16666666666666666,462,77
58838,GCF_028201355.1,GCF_964245285.1,0.12141280353200883,453,55
58839,GCF_028201355.1,GCF_964246425.1,0.046052631578947366,456,21
58840,GCF_028201355.1,GCF_964248235.1,0.16774193548387098,465,78
58841,GCF_028201355.1,GCF_964248265.1,0.16666666666666666,462,77
58842,GCF_028201355.1,GCF_964249005.1,0.06359649122807018,456,29
58843,GCF_028201355.1,GCF_964249125.1,0.12168141592920353,452,55
58844,GCF_028201355.1,GCF_964249975.1,0.0045871559633027525,436,2
58845,GCF_028201355.1,GCF_964250055.1,0.12831858407079647,452,58
58846,GCF_028201355.1,GCF_964251225.1,0.16017316017316016,462,74
58847,GCF_028201355.1,GCF_964251715.1,0.05043859649122807,456,23
58848,GCF_028201355.1,GCF_964252045.1,0.1261061946902655,452,57
58849,GCF_028201355.1,GCF_964252195.1,0.03056768558951965,458,14
58850,GCF_028201355.1,GCF_964252495.1,0.12141280353200883,453,55
58851,GCF_028201375.1,GCF_028394625.1,0.23542116630669546,463,109
58852,GCF_028201375.1,GCF_028394645.1,0.22462203023758098,463,104
58853,GCF_028201375.1,GCF_028394655.1,0.2267818574514039,463,105
58854,GCF_028201375.1,GCF_028394725.1,0.23110151187904968,463,107
58855,GCF_028201375.1,GCF_028394795.1,0.10180995475113122,442,45
58856,GCF_028201375.1,GCF_028394825.1,0.0945054945054945,455,43
58857,GCF_028201375.1,GCF_028394835.1,0.03416856492027335,439,15
58858,GCF_028201375.1,GCF_028394965.1,0.11479028697571744,453,52
58859,GCF_028201375.1,GCF_028394975.1,0.11479028697571744,453,52
58860,GCF_028201375.1,GCF_028395025.1,0.11283185840707964,452,51
58861,GCF_028201375.1,GCF_028395045.1,0.11037527593818984,453,50
58862,GCF_028201375.1,GCF_028395165.1,0.40764331210191085,471,192
58863,GCF_028201375.1,GCF_028395175.1,0.4008438818565401,474,190
58864,GCF_028201375.1,GCF_028395205.1,0.386892177589852,473,183
58865,GCF_028201375.1,GCF_028395215.1,0.3924050632911392,474,186
58866,GCF_028201375.1,GCF_028395235.1,0.40670859538784065,477,194
58867,GCF_028201375.1,GCF_028395285.1,0.39662447257383965,474,188
58868,GCF_028201375.1,GCF_028395295.1,0.16810344827586207,464,78
58869,GCF_028201375.1,GCF_028395405.1,0.16810344827586207,464,78
58870,GCF_028201375.1,GCF_028395425.1,0.15948275862068967,464,74
58871,GCF_028201375.1,GCF_028395455.1,0.15301724137931033,464,71
58872,GCF_028201375.1,GCF_028395505.1,0.15732758620689655,464,73
58873,GCF_028201375.1,GCF_028395525.1,0.15948275862068967,464,74
58874,GCF_028201375.1,GCF_028395605.1,0.16163793103448276,464,75
58875,GCF_028201375.1,GCF_028395635.1,0.16379310344827586,464,76
58876,GCF_028201375.1,GCF_028395655.1,0.08333333333333333,456,38
58877,GCF_028201375.1,GCF_028395705.1,0.08552631578947369,456,39
58878,GCF_028201375.1,GCF_028395745.1,0.08676789587852494,461,40
58879,GCF_028201375.1,GCF_028395765.1,0.0824295010845987,461,38
58880,GCF_028201375.1,GCF_028395805.1,0.08932461873638345,459,41
58881,GCF_028201375.1,GCF_028395835.1,0.08874458874458875,462,41
58882,GCF_028201375.1,GCF_028395935.1,0.06561085972850679,442,29
58883,GCF_028201375.1,GCF_028395955.1,0.022026431718061675,454,10
58884,GCF_028201375.1,GCF_028396005.1,0.030837004405286344,454,14
58885,GCF_028201375.1,GCF_028396015.1,0.12444444444444444,450,56
58886,GCF_028201375.1,GCF_028396085.1,0.04044943820224719,445,18
58887,GCF_028201375.1,GCF_028396095.1,0.053811659192825115,446,24
58888,GCF_028201375.1,GCF_028396185.1,0.0515695067264574,446,23
58889,GCF_028201375.1,GCF_028396205.1,0.02869757174392936,453,13
58890,GCF_028201375.1,GCF_028396215.1,0.16556291390728478,453,75
58891,GCF_028201375.1,GCF_028396285.1,0.026490066225165563,453,12
58892,GCF_028201375.1,GCF_028538915.1,0.045454545454545456,462,21
58893,GCF_028201375.1,GCF_029076805.1,0.22440087145969498,459,103
58894,GCF_028201375.1,GCF_030541685.1,0.038461538461538464,442,17
58895,GCF_028201375.1,GCF_030546205.1,0.038461538461538464,442,17
58896,GCF_028201375.1,GCF_036419465.1,0.23093681917211328,459,106
58897,GCF_028201375.1,GCF_039734225.1,0.09911894273127753,454,45
58898,GCF_028201375.1,GCF_039760255.1,0.03571428571428571,448,16
58899,GCF_028201375.1,GCF_039760295.1,0.019736842105263157,456,9
58900,GCF_028201375.1,GCF_039760315.1,0.021929824561403508,456,10
58901,GCF_028201375.1,GCF_039760335.1,0.013186813186813187,455,6
58902,GCF_028201375.1,GCF_039760355.1,0.09251101321585903,454,42
58903,GCF_028201375.1,GCF_039760375.1,0.1013215859030837,454,46
58904,GCF_028201375.1,GCF_039760395.1,0.1013215859030837,454,46
58905,GCF_028201375.1,GCF_039760415.1,0.0947136563876652,454,43
58906,GCF_028201375.1,GCF_039760425.1,0.22462203023758098,463,104
58907,GCF_028201375.1,GCF_039760475.1,0.09713024282560706,453,44
58908,GCF_028201375.1,GCF_040094775.1,0.06487695749440715,447,29
58909,GCF_028201375.1,GCF_040095755.1,0.06100217864923747,459,28
58910,GCF_028201375.1,GCF_040095815.1,0.11428571428571428,455,52
58911,GCF_028201375.1,GCF_040097405.1,0.04814004376367615,457,22
58912,GCF_028201375.1,GCF_040097525.1,0.10782241014799154,473,51
58913,GCF_028201375.1,GCF_040098345.1,0.021929824561403508,456,10
58914,GCF_028201375.1,GCF_040911805.1,0.04504504504504504,444,20
58915,GCF_028201375.1,GCF_040911865.1,0.042505592841163314,447,19
58916,GCF_028201375.1,GCF_040911905.1,0.040268456375838924,447,18
58917,GCF_028201375.1,GCF_040911985.1,0.08114035087719298,456,37
58918,GCF_028201375.1,GCF_040912125.1,0.041758241758241756,455,19
58919,GCF_028201375.1,GCF_040918105.1,0.020689655172413793,435,9
58920,GCF_028201375.1,GCF_040918145.1,0.02528735632183908,435,11
58921,GCF_028201375.1,GCF_040918225.1,0.06349206349206349,441,28
58922,GCF_028201375.1,GCF_040918305.1,0.004662004662004662,429,2
58923,GCF_028201375.1,GCF_040918325.1,0.04090909090909091,440,18
58924,GCF_028201375.1,GCF_040918345.1,0.04318181818181818,440,19
58925,GCF_028201375.1,GCF_040918365.1,0.004651162790697674,430,2
58926,GCF_028201375.1,GCF_040921925.1,0.03644646924829157,439,16
58927,GCF_028201375.1,GCF_040921935.1,0.049886621315192746,441,22
58928,GCF_028201375.1,GCF_040921965.1,0.03409090909090909,440,15
58929,GCF_028201375.1,GCF_040922005.1,0.04072398190045249,442,18
58930,GCF_028201375.1,GCF_040922025.1,0.08893709327548807,461,41
58931,GCF_028201375.1,GCF_040922045.1,0.0782608695652174,460,36
58932,GCF_028201375.1,GCF_040922065.1,0.09347826086956522,460,43
58933,GCF_028201375.1,GCF_040928345.1,0.05309734513274336,452,24
58934,GCF_028201375.1,GCF_040928365.1,0.05088495575221239,452,23
58935,GCF_028201375.1,GCF_040928465.1,0.0319634703196347,438,14
58936,GCF_028201375.1,GCF_040928505.1,0.02528735632183908,435,11
58937,GCF_028201375.1,GCF_046861415.1,0.07692307692307693,455,35
58938,GCF_028201375.1,GCF_047307265.1,0.029017857142857144,448,13
58939,GCF_028201375.1,GCF_047307325.1,0.024553571428571428,448,11
58940,GCF_028201375.1,GCF_047307425.1,0.024774774774774775,444,11
58941,GCF_028201375.1,GCF_047307725.1,0.09210526315789473,456,42
58942,GCF_028201375.1,GCF_047307865.1,0.025056947608200455,439,11
58943,GCF_028201375.1,GCF_047307925.1,0.04697986577181208,447,21
58944,GCF_028201375.1,GCF_047308005.1,0.08295964125560538,446,37
58945,GCF_028201375.1,GCF_047308905.1,0.02511415525114155,438,11
58946,GCF_028201375.1,GCF_047309325.1,0.030837004405286344,454,14
58947,GCF_028201375.1,GCF_047309505.1,0.08089887640449438,445,36
58948,GCF_028201375.1,GCF_047310225.1,0.032397408207343416,463,15
58949,GCF_028201375.1,GCF_047310325.1,0.02247191011235955,445,10
58950,GCF_028201375.1,GCF_047311065.1,0.06222222222222222,450,28
58951,GCF_028201375.1,GCF_047311225.1,0.06387665198237885,454,29
58952,GCF_028201375.1,GCF_047638235.1,0.036281179138321996,441,16
58953,GCF_028201375.1,GCF_047777885.1,0.0371900826446281,484,18
58954,GCF_028201375.1,GCF_047948285.1,0.066815144766147,449,30
58955,GCF_028201375.1,GCF_048453055.1,0.04592901878914405,479,22
58956,GCF_028201375.1,GCF_048453085.1,0.004608294930875576,434,2
58957,GCF_028201375.1,GCF_051065055.1,0.049217002237136466,447,22
58958,GCF_028201375.1,GCF_900445545.1,0.08078602620087336,458,37
58959,GCF_028201375.1,GCF_964084965.1,0.07317073170731707,451,33
58960,GCF_028201375.1,GCF_964238155.1,0.05921052631578947,456,27
58961,GCF_028201375.1,GCF_964238335.1,0.024070021881838075,457,11
58962,GCF_028201375.1,GCF_964238845.1,0.028446389496717725,457,13
58963,GCF_028201375.1,GCF_964240005.1,0.08185840707964602,452,37
58964,GCF_028201375.1,GCF_964241015.1,0.05701754385964912,456,26
58965,GCF_028201375.1,GCF_964242805.1,0.11283185840707964,452,51
58966,GCF_028201375.1,GCF_964242985.1,0.16017316017316016,462,74
58967,GCF_028201375.1,GCF_964243165.1,0.08149779735682819,454,37
58968,GCF_028201375.1,GCF_964243285.1,0.08149779735682819,454,37
58969,GCF_028201375.1,GCF_964243735.1,0.015730337078651686,445,7
58970,GCF_028201375.1,GCF_964245055.1,0.1645021645021645,462,76
58971,GCF_028201375.1,GCF_964245225.1,0.16883116883116883,462,78
58972,GCF_028201375.1,GCF_964245285.1,0.11037527593818984,453,50
58973,GCF_028201375.1,GCF_964246425.1,0.046052631578947366,456,21
58974,GCF_028201375.1,GCF_964248235.1,0.17634408602150536,465,82
58975,GCF_028201375.1,GCF_964248265.1,0.170995670995671,462,79
58976,GCF_028201375.1,GCF_964249005.1,0.05921052631578947,456,27
58977,GCF_028201375.1,GCF_964249125.1,0.10619469026548672,452,48
58978,GCF_028201375.1,GCF_964249975.1,0.0022935779816513763,436,1
58979,GCF_028201375.1,GCF_964250055.1,0.11258278145695365,453,51
58980,GCF_028201375.1,GCF_964251225.1,0.16017316017316016,462,74
58981,GCF_028201375.1,GCF_964251715.1,0.05263157894736842,456,24
58982,GCF_028201375.1,GCF_964252045.1,0.11061946902654868,452,50
58983,GCF_028201375.1,GCF_964252195.1,0.028384279475982533,458,13
58984,GCF_028201375.1,GCF_964252495.1,0.10375275938189846,453,47
58985,GCF_028394625.1,GCF_028394645.1,0.9897330595482546,487,482
58986,GCF_028394625.1,GCF_028394655.1,0.9835728952772074,487,479
58987,GCF_028394625.1,GCF_028394725.1,0.9815195071868583,487,478
58988,GCF_028394625.1,GCF_028394795.1,0.07929515418502203,454,36
58989,GCF_028394625.1,GCF_028394825.1,0.07692307692307693,468,36
58990,GCF_028394625.1,GCF_028394835.1,0.029213483146067417,445,13
58991,GCF_028394625.1,GCF_028394965.1,0.1336206896551724,464,62
58992,GCF_028394625.1,GCF_028394975.1,0.1271551724137931,464,59
58993,GCF_028394625.1,GCF_028395025.1,0.12987012987012986,462,60
58994,GCF_028394625.1,GCF_028395045.1,0.12931034482758622,464,60
58995,GCF_028394625.1,GCF_028395165.1,0.19532908704883228,471,92
58996,GCF_028394625.1,GCF_028395175.1,0.20084566596194503,473,95
58997,GCF_028394625.1,GCF_028395205.1,0.19491525423728814,472,92
58998,GCF_028394625.1,GCF_028395215.1,0.20042194092827004,474,95
58999,GCF_028394625.1,GCF_028395235.1,0.19238900634249473,473,91
59000,GCF_028394625.1,GCF_028395285.1,0.20042194092827004,474,95
59001,GCF_028394625.1,GCF_028395295.1,0.13800424628450106,471,65
59002,GCF_028394625.1,GCF_028395405.1,0.1425531914893617,470,67
59003,GCF_028394625.1,GCF_028395425.1,0.1276595744680851,470,60
59004,GCF_028394625.1,GCF_028395455.1,0.13191489361702127,470,62
59005,GCF_028394625.1,GCF_028395505.1,0.13588110403397027,471,64
59006,GCF_028394625.1,GCF_028395525.1,0.13588110403397027,471,64
59007,GCF_028394625.1,GCF_028395605.1,0.13800424628450106,471,65
59008,GCF_028394625.1,GCF_028395635.1,0.14042553191489363,470,66
59009,GCF_028394625.1,GCF_028395655.1,0.05806451612903226,465,27
59010,GCF_028394625.1,GCF_028395705.1,0.06881720430107527,465,32
59011,GCF_028394625.1,GCF_028395745.1,0.05183585313174946,463,24
59012,GCF_028394625.1,GCF_028395765.1,0.04967602591792657,463,23
59013,GCF_028394625.1,GCF_028395805.1,0.0455531453362256,461,21
59014,GCF_028394625.1,GCF_028395835.1,0.05183585313174946,463,24
59015,GCF_028394625.1,GCF_028395935.1,0.04899777282850779,449,22
59016,GCF_028394625.1,GCF_028395955.1,0.03036876355748373,461,14
59017,GCF_028394625.1,GCF_028396005.1,0.03036876355748373,461,14
59018,GCF_028394625.1,GCF_028396015.1,0.08278867102396514,459,38
59019,GCF_028394625.1,GCF_028396085.1,0.05739514348785872,453,26
59020,GCF_028394625.1,GCF_028396095.1,0.048672566371681415,452,22
59021,GCF_028394625.1,GCF_028396185.1,0.059734513274336286,452,27
59022,GCF_028394625.1,GCF_028396205.1,0.019522776572668113,461,9
59023,GCF_028394625.1,GCF_028396215.1,0.15434782608695652,460,71
59024,GCF_028394625.1,GCF_028396285.1,0.019522776572668113,461,9
59025,GCF_028394625.1,GCF_028538915.1,0.03896103896103896,462,18
59026,GCF_028394625.1,GCF_029076805.1,0.24358974358974358,468,114
59027,GCF_028394625.1,GCF_030541685.1,0.04035874439461883,446,18
59028,GCF_028394625.1,GCF_030546205.1,0.04035874439461883,446,18
59029,GCF_028394625.1,GCF_036419465.1,0.22863247863247863,468,107
59030,GCF_028394625.1,GCF_039734225.1,0.10300429184549356,466,48
59031,GCF_028394625.1,GCF_039760255.1,0.033185840707964605,452,15
59032,GCF_028394625.1,GCF_039760295.1,0.019438444924406047,463,9
59033,GCF_028394625.1,GCF_039760315.1,0.02159827213822894,463,10
59034,GCF_028394625.1,GCF_039760335.1,0.023809523809523808,462,11
59035,GCF_028394625.1,GCF_039760355.1,0.0944206008583691,466,44
59036,GCF_028394625.1,GCF_039760375.1,0.09850107066381156,467,46
59037,GCF_028394625.1,GCF_039760395.1,0.09207708779443255,467,43
59038,GCF_028394625.1,GCF_039760415.1,0.09635974304068523,467,45
59039,GCF_028394625.1,GCF_039760425.1,0.9876796714579056,487,481
59040,GCF_028394625.1,GCF_039760475.1,0.09656652360515021,466,45
59041,GCF_028394625.1,GCF_040094775.1,0.04585152838427948,458,21
59042,GCF_028394625.1,GCF_040095755.1,0.025806451612903226,465,12
59043,GCF_028394625.1,GCF_040095815.1,0.08951965065502183,458,41
59044,GCF_028394625.1,GCF_040097405.1,0.0262582056892779,457,12
59045,GCF_028394625.1,GCF_040097525.1,0.22033898305084745,472,104
59046,GCF_028394625.1,GCF_040098345.1,0.021739130434782608,460,10
59047,GCF_028394625.1,GCF_040911805.1,0.046052631578947366,456,21
59048,GCF_028394625.1,GCF_040911865.1,0.032679738562091505,459,15
59049,GCF_028394625.1,GCF_040911905.1,0.041758241758241756,455,19
59050,GCF_028394625.1,GCF_040911985.1,0.06196581196581197,468,29
59051,GCF_028394625.1,GCF_040912125.1,0.02591792656587473,463,12
59052,GCF_028394625.1,GCF_040918105.1,0.017897091722595078,447,8
59053,GCF_028394625.1,GCF_040918145.1,0.01569506726457399,446,7
59054,GCF_028394625.1,GCF_040918225.1,0.02869757174392936,453,13
59055,GCF_028394625.1,GCF_040918305.1,0.004545454545454545,440,2
59056,GCF_028394625.1,GCF_040918325.1,0.03131991051454139,447,14
59057,GCF_028394625.1,GCF_040918345.1,0.03571428571428571,448,16
59058,GCF_028394625.1,GCF_040918365.1,0.0045351473922902496,441,2
59059,GCF_028394625.1,GCF_040921925.1,0.038288288288288286,444,17
59060,GCF_028394625.1,GCF_040921935.1,0.042505592841163314,447,19
59061,GCF_028394625.1,GCF_040921965.1,0.035634743875278395,449,16
59062,GCF_028394625.1,GCF_040922005.1,0.035555555555555556,450,16
59063,GCF_028394625.1,GCF_040922025.1,0.06956521739130435,460,32
59064,GCF_028394625.1,GCF_040922045.1,0.07608695652173914,460,35
59065,GCF_028394625.1,GCF_040922065.1,0.07625272331154684,459,35
59066,GCF_028394625.1,GCF_040928345.1,0.037037037037037035,459,17
59067,GCF_028394625.1,GCF_040928365.1,0.032679738562091505,459,15
59068,GCF_028394625.1,GCF_040928465.1,0.02666666666666667,450,12
59069,GCF_028394625.1,GCF_040928505.1,0.024608501118568233,447,11
59070,GCF_028394625.1,GCF_046861415.1,0.060215053763440864,465,28
59071,GCF_028394625.1,GCF_047307265.1,0.02197802197802198,455,10
59072,GCF_028394625.1,GCF_047307325.1,0.02197802197802198,455,10
59073,GCF_028394625.1,GCF_047307425.1,0.024017467248908297,458,11
59074,GCF_028394625.1,GCF_047307725.1,0.05806451612903226,465,27
59075,GCF_028394625.1,GCF_047307865.1,0.017937219730941704,446,8
59076,GCF_028394625.1,GCF_047307925.1,0.04484304932735426,446,20
59077,GCF_028394625.1,GCF_047308005.1,0.08444444444444445,450,38
59078,GCF_028394625.1,GCF_047308905.1,0.026905829596412557,446,12
59079,GCF_028394625.1,GCF_047309325.1,0.028017241379310345,464,13
59080,GCF_028394625.1,GCF_047309505.1,0.05947136563876652,454,27
59081,GCF_028394625.1,GCF_047310225.1,0.023706896551724137,464,11
59082,GCF_028394625.1,GCF_047310325.1,0.02412280701754386,456,11
59083,GCF_028394625.1,GCF_047311065.1,0.05161290322580645,465,24
59084,GCF_028394625.1,GCF_047311225.1,0.04148471615720524,458,19
59085,GCF_028394625.1,GCF_047638235.1,0.03587443946188341,446,16
59086,GCF_028394625.1,GCF_047777885.1,0.036885245901639344,488,18
59087,GCF_028394625.1,GCF_047948285.1,0.05010893246187364,459,23
59088,GCF_028394625.1,GCF_048453055.1,0.03734439834024896,482,18
59089,GCF_028394625.1,GCF_048453085.1,0.008988764044943821,445,4
59090,GCF_028394625.1,GCF_051065055.1,0.046460176991150445,452,21
59091,GCF_028394625.1,GCF_900445545.1,0.053763440860215055,465,25
59092,GCF_028394625.1,GCF_964084965.1,0.05739514348785872,453,26
59093,GCF_028394625.1,GCF_964238155.1,0.047619047619047616,462,22
59094,GCF_028394625.1,GCF_964238335.1,0.021505376344086023,465,10
59095,GCF_028394625.1,GCF_964238845.1,0.025806451612903226,465,12
59096,GCF_028394625.1,GCF_964240005.1,0.05274725274725275,455,24
59097,GCF_028394625.1,GCF_964241015.1,0.049783549783549784,462,23
59098,GCF_028394625.1,GCF_964242805.1,0.11206896551724138,464,52
59099,GCF_028394625.1,GCF_964242985.1,0.14072494669509594,469,66
59100,GCF_028394625.1,GCF_964243165.1,0.05032822757111598,457,23
59101,GCF_028394625.1,GCF_964243285.1,0.05032822757111598,457,23
59102,GCF_028394625.1,GCF_964243735.1,0.017582417582417582,455,8
59103,GCF_028394625.1,GCF_964245055.1,0.1513859275053305,469,71
59104,GCF_028394625.1,GCF_964245225.1,0.14925373134328357,469,70
59105,GCF_028394625.1,GCF_964245285.1,0.11422413793103449,464,53
59106,GCF_028394625.1,GCF_964246425.1,0.03463203463203463,462,16
59107,GCF_028394625.1,GCF_964248235.1,0.13859275053304904,469,65
59108,GCF_028394625.1,GCF_964248265.1,0.14712153518123666,469,69
59109,GCF_028394625.1,GCF_964249005.1,0.047619047619047616,462,22
59110,GCF_028394625.1,GCF_964249125.1,0.1206896551724138,464,56
59111,GCF_028394625.1,GCF_964249975.1,0.006818181818181818,440,3
59112,GCF_028394625.1,GCF_964250055.1,0.1206896551724138,464,56
59113,GCF_028394625.1,GCF_964251225.1,0.14925373134328357,469,70
59114,GCF_028394625.1,GCF_964251715.1,0.03896103896103896,462,18
59115,GCF_028394625.1,GCF_964252045.1,0.1206896551724138,464,56
59116,GCF_028394625.1,GCF_964252195.1,0.026030368763557483,461,12
59117,GCF_028394625.1,GCF_964252495.1,0.12258064516129032,465,57
59118,GCF_028394645.1,GCF_028394655.1,0.9856262833675564,487,480
59119,GCF_028394645.1,GCF_028394725.1,0.9856262833675564,487,480
59120,GCF_028394645.1,GCF_028394795.1,0.08149779735682819,454,37
59121,GCF_028394645.1,GCF_028394825.1,0.07905982905982906,468,37
59122,GCF_028394645.1,GCF_028394835.1,0.024719101123595506,445,11
59123,GCF_028394645.1,GCF_028394965.1,0.13978494623655913,465,65
59124,GCF_028394645.1,GCF_028394975.1,0.1400862068965517,464,65
59125,GCF_028394645.1,GCF_028395025.1,0.14502164502164502,462,67
59126,GCF_028394645.1,GCF_028395045.1,0.13793103448275862,464,64
59127,GCF_028394645.1,GCF_028395165.1,0.18895966029723993,471,89
59128,GCF_028394645.1,GCF_028395175.1,0.20930232558139536,473,99
59129,GCF_028394645.1,GCF_028395205.1,0.1906779661016949,472,90
59130,GCF_028394645.1,GCF_028395215.1,0.20675105485232068,474,98
59131,GCF_028394645.1,GCF_028395235.1,0.18604651162790697,473,88
59132,GCF_028394645.1,GCF_028395285.1,0.2109704641350211,474,100
59133,GCF_028394645.1,GCF_028395295.1,0.14861995753715498,471,70
59134,GCF_028394645.1,GCF_028395405.1,0.14437367303609341,471,68
59135,GCF_028394645.1,GCF_028395425.1,0.15074309978768577,471,71
59136,GCF_028394645.1,GCF_028395455.1,0.13800424628450106,471,65
59137,GCF_028394645.1,GCF_028395505.1,0.15498938428874734,471,73
59138,GCF_028394645.1,GCF_028395525.1,0.14861995753715498,471,70
59139,GCF_028394645.1,GCF_028395605.1,0.15286624203821655,471,72
59140,GCF_028394645.1,GCF_028395635.1,0.14225053078556263,471,67
59141,GCF_028394645.1,GCF_028395655.1,0.060215053763440864,465,28
59142,GCF_028394645.1,GCF_028395705.1,0.06881720430107527,465,32
59143,GCF_028394645.1,GCF_028395745.1,0.047516198704103674,463,22
59144,GCF_028394645.1,GCF_028395765.1,0.047516198704103674,463,22
59145,GCF_028394645.1,GCF_028395805.1,0.04121475054229935,461,19
59146,GCF_028394645.1,GCF_028395835.1,0.04319654427645788,463,20
59147,GCF_028394645.1,GCF_028395935.1,0.0467706013363029,449,21
59148,GCF_028394645.1,GCF_028395955.1,0.03253796095444685,461,15
59149,GCF_028394645.1,GCF_028396005.1,0.03253796095444685,461,15
59150,GCF_028394645.1,GCF_028396015.1,0.08496732026143791,459,39
59151,GCF_028394645.1,GCF_028396085.1,0.039647577092511016,454,18
59152,GCF_028394645.1,GCF_028396095.1,0.05530973451327434,452,25
59153,GCF_028394645.1,GCF_028396185.1,0.05739514348785872,453,26
59154,GCF_028394645.1,GCF_028396205.1,0.01735357917570499,461,8
59155,GCF_028394645.1,GCF_028396215.1,0.14782608695652175,460,68
59156,GCF_028394645.1,GCF_028396285.1,0.017316017316017316,462,8
59157,GCF_028394645.1,GCF_028538915.1,0.04112554112554113,462,19
59158,GCF_028394645.1,GCF_029076805.1,0.2264957264957265,468,106
59159,GCF_028394645.1,GCF_030541685.1,0.04035874439461883,446,18
59160,GCF_028394645.1,GCF_030546205.1,0.03587443946188341,446,16
59161,GCF_028394645.1,GCF_036419465.1,0.2264957264957265,468,106
59162,GCF_028394645.1,GCF_039734225.1,0.10300429184549356,466,48
59163,GCF_028394645.1,GCF_039760255.1,0.02207505518763797,453,10
59164,GCF_028394645.1,GCF_039760295.1,0.02159827213822894,463,10
59165,GCF_028394645.1,GCF_039760315.1,0.017278617710583154,463,8
59166,GCF_028394645.1,GCF_039760335.1,0.023809523809523808,462,11
59167,GCF_028394645.1,GCF_039760355.1,0.0815450643776824,466,38
59168,GCF_028394645.1,GCF_039760375.1,0.09850107066381156,467,46
59169,GCF_028394645.1,GCF_039760395.1,0.09635974304068523,467,45
59170,GCF_028394645.1,GCF_039760415.1,0.09656652360515021,466,45
59171,GCF_028394645.1,GCF_039760425.1,0.9876796714579056,487,481
59172,GCF_028394645.1,GCF_039760475.1,0.09012875536480687,466,42
59173,GCF_028394645.1,GCF_040094775.1,0.0392156862745098,459,18
59174,GCF_028394645.1,GCF_040095755.1,0.03225806451612903,465,15
59175,GCF_028394645.1,GCF_040095815.1,0.10262008733624454,458,47
59176,GCF_028394645.1,GCF_040097405.1,0.030634573304157548,457,14
59177,GCF_028394645.1,GCF_040097525.1,0.22033898305084745,472,104
59178,GCF_028394645.1,GCF_040098345.1,0.01956521739130435,460,9
59179,GCF_028394645.1,GCF_040911805.1,0.03728070175438596,456,17
59180,GCF_028394645.1,GCF_040911865.1,0.041304347826086954,460,19
59181,GCF_028394645.1,GCF_040911905.1,0.04835164835164835,455,22
59182,GCF_028394645.1,GCF_040911985.1,0.05982905982905983,468,28
59183,GCF_028394645.1,GCF_040912125.1,0.023758099352051837,463,11
